95249
7879
2358
29247
34934
78738
16928
4444
17568
88933
29429
97807
33254
48798
51334
6249
16866
54783
26558
97122
18491
4652
57341
41168
74253
59434
34763
102461
53040
73863
37572
2492
48237
59293
92042
36834
33655
79381
871
31786
101382
20658
17975
14456
48843
50424
15739
26997
94995
21105
55227
18598
45426
47611
65965
74704
58797
535
70037
93298
88079
40307
91164
80587
45306
102452
26271
17605
20942
16689
27144
64120
78319
88109
13213
21046
48074
50814
76893
1796
81848
56506
95203
54694
18009
36736
75950
88101
86039
44330
22129
16990
82668
98578
31060
18983
63926
91269
65509
56563
74665
20910
44264
58539
24237
86208
56952
37408
600
25297
756
42748
69608
94449
93623
83790
94847
23045
86572
54222
99594
36093
98746
239
1829
81543
65707
19597
16094
30073
39579
95927
87405
67950
32303
6549
25344
18951
6628
3374
39291
60461
84648
30921
83428
78799
36740
92695
65583
61018
20038
76433
74696
30289
76370
99787
58187
55778
22679
66510
81528
99728
85031
6683
83256
99799
56156
84893
83877
3077
75183
79987
26250
17580
20180
97809
9774
95839
81611
46793
56494
67019
65510
66882
37151
35883
91275
1055
41410
69448
91266
15296
97145
64353
61452
63485
65598
33710
94137
35378
56103
24229
69400
57700
5324
27422
88122
5962
72800
3508
12527
102717
49336
34236
42212
26545
6870
36245
38479
22042
4138
17586
21980
40606
3397
82370
39357
70019
59140
71332
10220
31058
64427
45295
91282
83827
17000
84622
7914
545
1529
49027
91832
83255
88918
52348
12593
48825
89456
32469
88215
26926
92016
80755
41289
66604
67943
63894
66901
86540
56211
17572
79462
4530
76986
77258
41445
8369
90471
78044
20192
50278
4612
31424
23083
72955
48190
27184
12998
100501
878
78246
15746
88960
85739
3595
52927
17520
13056
90971
90185
13260
11364
94267
32657
70657
6196
54271
23324
5425
87529
57027
41323
68638
57497
5974
57407
48312
100867
66585
68317
102739
100554
73071
16093
15861
15214
3668
44971
97742
30886
60172
38232
8287
83320
49425
90400
82194
42788
31587
37231
52756
45507
28001
82706
49435
84815
81713
46870
76100
70184
70107
23729
27557
47597
46603
61884
35640
62578
80674
61291
70174
86177
52871
26876
21047
761
35345
77971
84884
67870
15275
75476
42605
5911
